Premier League
9,WOLFSBURG,0.0,0.1,0.5,1.8,4.6,9.1,13.6,14.8,14.6,13.0,10.9,8.2,4.6,2.7,1.0,0.4,0.0,0.0
10,M'GLADBACH,0.0,0.0,0.1,0.5,1.5,3.6,7.1,9.0,12.6,14.5,15.4,13.9,10.5,6.2,3.6,1.5,0.2,0.0
11,UNION BERLIN,0.0,0.0,0.0,0.2,0.7,2.4,4.7,7.6,10.3,12.5,14.7,15.8,13.6,9.3,5.5,2.3,0.3,0.0
12,BREMEN,0.0,0.1,0.3,0.9,2.6,5.4,9.9,12.7,14.1,14.9,13.5,10.9,7.4,4.3,2.2,0.9,0.1,0.0
13,AUGSBURG,0.0,0.0,0.0,0.0,0.1,0.5,1.1,2.5,4.0,6.4,9.3,13.4,17.7,18.2,15.1,9.6,1.8,0.2
14,HOFFENHEIM,0.0,0.0,0.0,0.0,0.0,0.2,0.7,1.4,2.8,4.3,7.0,10.4,15.0,19.3,19.4,16.1,3.1,0.4
15,ST. PAULI,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.8,1.5,2.9,5.4,9.8,16.5,23.4,28.8,8.6,1.6
16,HEIDENHEIM,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6,1.3,2.3,3.9,7.3,12.2,17.6,22.8,24.5,6.1,1.1
17,HOLSTEIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,1.2,3.4,9.5,46.4,38.9
18,BOCHUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,2.0,6.1,33.4,57.6

Ligue 1
1,PSG,89.9,7.8,1.8,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,MARSEILLE,2.7,25.5,25.6,23.5,12.6,6.1,2.6,1.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,LILLE,3.2,30.1,27.8,21.1,10.3,4.7,1.8,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,MONACO,4.0,30.1,27.7,20.4,10.4,4.6,1.9,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,LYON,0.2,3.9,8.9,15.3,25.3,20.0,12.1,6.8,4.0,1.9,0.9,0.4,0.1,0.0,0.0,0.0,0.0,0.0
6,NICE,0.0,0.7,2.8,6.2,12.5,18.3,20.5,14.9,10.3,6.6,3.7,2.1,0.9,0.3,0.1,0.0,0.0,0.0
7,LENS,0.0,1.7,4.4,9.8,18.1,22.0,17.6,11.8,7.1,4.0,2.0,1.0,0.4,0.1,0.0,0.0,0.0,0.0
8,AUXERRE,0.0,0.0,0.0,0.1,0.7,2.0,4.1,7.2,10.2,14.2,16.5,17.8,13.2,7.6,3.8,1.7,0.6,0.2
9,REIMS,0.0,0.0,0.2,0.7,2.3,5.1,8.9,13.5,15.2,16.1,14.2,10.6,7.6,3.4,1.5,0.5,0.2,0.0
10,TOULOUSE,0.0,0.1,0.4,1.3,3.9,7.8,12.9,16.5,15.6,14.2,11.2,8.1,4.4,2.2,1.1,0.3,0.1,0.0
11,BREST,0.0,0.0,0.2,0.8,2.8,6.0,10.1,14.4,16.6,15.4,13.6,9.4,6.2,2.5,1.2,0.5,0.2,0.1
12,RENNES,0.0,0.0,0.1,0.4,0.8,2.7,5.8,9.2,12.1,14.6,16.2,14.9,10.6,6.4,3.4,1.6,0.9,0.3
13,STRASBOURG,0.0,0.0,0.0,0.0,0.1,0.7,1.5,2.8,5.8,8.0,12.1,16.7,19.1,13.9,9.6,5.1,3.3,1.4
14,ANGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.9,2.0,3.7,6.7,11.8,18.5,18.1,16.2,12.3,9.2
15,SAINT-ÉTIENNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.9,1.7,3.9,7.4,12.0,16.8,19.5,18.6,18.6
16,LE HAVRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.6,1.4,2.9,6.2,11.0,14.4,18.4,22.0,22.6
17,NANTES,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.7,1.4,3.2,7.0,12.4,16.0,18.6,19.8,20.5
18,MONTPELLIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,1.1,2.4,5.0,9.8,14.0,17.7,22.1,27.1

