Premier League
13,AUGSBURG,0.0,0.0,0.0,0.0,0.1,0.4,1.0,2.2,3.9,6.0,8.8,13.1,17.3,18.9,15.9,10.4,1.7,0.3
14,HOFFENHEIM,0.0,0.0,0.0,0.0,0.1,0.3,0.7,1.5,2.8,4.8,7.5,10.8,16.1,19.8,19.2,13.5,2.8,0.3
15,ST. PAULI,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.9,1.5,3.3,5.1,9.8,16.1,22.2,30.3,8.4,1.7
16,HEIDENHEIM,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.6,1.3,2.3,3.9,6.8,11.8,17.4,23.5,24.4,6.3,1.3
17,HOLSTEIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.1,3.1,9.8,48.1,37.3
18,BOCHUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,2.0,6.2,32.1,59.1

Ligue 1
1,PSG,92.2,6.2,1.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,MARSEILLE,2.2,26.6,27.0,21.7,12.4,5.8,2.7,1.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,MONACO,3.5,34.1,27.0,18.7,9.6,4.4,1.7,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,LILLE,1.8,25.9,26.2,23.0,12.6,6.0,2.7,1.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,LYON,0.2,4.2,9.7,16.1,24.4,19.2,11.8,7.5,3.5,1.9,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0
6,NICE,0.0,0.8,2.8,6.2,12.8,18.5,20.0,14.5,9.8,7.1,4.1,2.1,0.8,0.4,0.1,0.0,0.0,0.0
7,LENS,0.0,1.8,4.9,10.3,17.3,21.2,18.3,11.2,7.2,4.1,2.1,1.0,0.4,0.1,0.0,0.0,0.0,0.0
8,AUXERRE,0.0,0.0,0.0,0.1,0.5,1.5,3.4,6.3,10.6,13.4,16.2,17.8,14.0,8.8,4.5,1.7,0.7,0.3
9,REIMS,0.0,0.1,0.2,0.7,2.1,4.8,8.9,12.8,15.9,16.1,14.1,11.5,7.1,3.4,1.6,0.6,0.3,0.0
10,TOULOUSE,0.0,0.1,0.4,1.3,3.7,8.0,11.6,15.9,16.0,14.5,11.9,8.6,4.5,2.3,0.7,0.5,0.1,0.0
11,BREST,0.0,0.1,0.5,1.4,3.4,7.5,12.0,15.7,16.1,14.6,11.8,8.7,4.4,2.5,0.9,0.4,0.1,0.0
12,RENNES,0.0,0.0,0.1,0.2,1.1,2.5,5.3,9.1,12.3,14.7,16.5,15.3,10.7,6.3,3.1,1.8,0.8,0.2
13,STRASBOURG,0.0,0.0,0.0,0.0,0.2,0.5,1.4,3.4,5.5,8.3,11.9,15.4,19.6,13.8,8.8,6.2,3.2,1.7
14,ANGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,1.1,2.1,4.1,7.5,12.2,18.3,17.2,15.2,12.8,8.8
15,SAINT-ÉTIENNE,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.9,1.8,3.6,7.4,12.4,17.2,18.9,18.9,18.1
16,LE HAVRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.7,1.6,2.7,6.0,10.5,15.2,18.8,20.9,23.1
17,NANTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7,1.5,3.1,7.4,11.6,16.4,18.5,20.1,20.3
18,MONTPELLIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6,1.2,2.3,5.1,9.8,14.1,17.2,22.1,27.3

