Premier League
7,MAINZ 05,0.0,0.1,0.6,1.9,4.4,10.2,13.7,15.2,14.6,13.0,10.5,7.9,4.3,2.4,1.0,0.3,0.0,0.0
8,WOLFSBURG,0.0,0.0,0.4,1.7,4.3,8.4,12.7,14.3,14.4,13.5,11.6,8.6,5.6,2.8,1.4,0.5,0.0,0.0
9,STUTTGART,0.1,0.9,4.8,11.1,19.0,21.9,15.8,10.2,7.0,4.3,2.5,1.4,0.7,0.2,0.1,0.0,0.0,0.0
10,M'GLADBACH,0.0,0.0,0.1,0.5,1.7,3.9,7.2,9.7,12.0,13.8,15.1,14.0,10.4,6.5,3.4,1.5,0.1,0.0
11,UNION BERLIN,0.0,0.0,0.1,0.4,1.1,3.0,5.6,9.2,10.7,12.4,15.2,15.0,12.2,8.5,4.4,2.0,0.2,0.0
12,BREMEN,0.0,0.0,0.2,0.9,3.0,6.1,9.4,12.4,14.2,14.5,13.3,11.0,7.4,4.2,2.3,1.0,0.1,0.0
13,AUGSBURG,0.0,0.0,0.0,0.0,0.1,0.5,1.1,2.1,3.5,5.8,8.8,13.0,17.5,19.3,15.9,10.1,1.9,0.2
14,HOFFENHEIM,0.0,0.0,0.0,0.0,0.1,0.5,0.8,1.6,3.0,4.7,7.0,10.7,16.7,18.4,19.6,13.9,2.7,0.5
15,ST. PAULI,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.7,1.3,2.7,5.3,9.6,16.1,22.3,30.9,8.6,1.9
16,HEIDENHEIM,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,1.1,2.6,4.0,6.7,11.6,18.3,23.9,23.6,6.2,1.0
17,HOLSTEIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,1.0,3.0,9.6,48.2,37.6
18,BOCHUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6,2.0,6.5,31.9,58.7

Ligue 1
1,PSG,92.8,5.7,1.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,MARSEILLE,2.0,26.3,27.3,21.6,12.5,6.0,2.8,1.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,MONACO,3.0,33.5,27.4,18.7,9.7,4.4,2.0,0.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,LILLE,1.9,27.3,25.7,22.0,12.7,6.1,2.7,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,LYON,0.2,4.1,9.4,16.5,23.3,18.9,12.5,7.4,4.2,1.8,1.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0
6,NICE,0.0,0.9,2.9,6.8,12.1,18.3,20.4,14.9,9.9,6.1,3.9,2.3,1.0,0.3,0.1,0.0,0.0,0.0
7,LENS,0.0,1.9,4.9,10.1,18.1,21.6,16.4,12.1,7.0,4.1,2.1,1.1,0.4,0.1,0.0,0.0,0.0,0.0
8,AUXERRE,0.0,0.0,0.0,0.2,0.7,1.4,3.4,6.3,10.2,13.7,16.6,18.0,14.0,8.3,4.2,1.9,0.8,0.2
9,REIMS,0.0,0.1,0.2,0.7,2.0,4.9,8.6,13.1,15.4,16.3,14.7,11.0,7.1,3.5,1.5,0.5,0.2,0.1
10,TOULOUSE,0.0,0.1,0.5,1.3,3.9,7.4,11.9,15.0,16.3,14.4,12.1,8.6,4.8,2.0,1.0,0.4,0.1,0.0
11,BREST,0.0,0.1,0.4,1.4,3.7,7.4,11.6,15.6,16.4,14.5,11.9,8.3,5.0,2.1,1.0,0.4,0.2,0.0
12,RENNES,0.0,0.0,0.1,0.3,1.0,2.9,5.7,9.1,11.9,15.3,15.7,15.2,10.8,6.0,3.4,1.5,0.8,0.2
13,STRASBOURG,0.0,0.0,0.0,0.1,0.2,0.6,1.5,3.0,5.8,8.4,11.8,15.3,19.2,14.4,9.3,5.7,3.4,1.4
14,ANGERS,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.9,2.1,4.0,7.2,12.5,18.6,17.8,16.0,11.9,8.4
15,SAINT-ÉTIENNE,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,1.1,2.0,3.7,7.5,11.8,17.1,18.9,19.3,18.2
16,LE HAVRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.7,1.4,3.0,5.9,10.6,14.7,19.0,21.3,23.0
17,NANTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7,1.8,3.0,6.1,12.3,16.0,18.5,20.9,20.4
18,MONTPELLIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.9,2.6,5.5,9.9,13.8,17.1,21.3,28.0

